probs,count,sample
-148,0,Escherichia_coli_MINF_1D.100x.random.illumina
-147,0,Escherichia_coli_MINF_1D.100x.random.illumina
-146,0,Escherichia_coli_MINF_1D.100x.random.illumina
-145,0,Escherichia_coli_MINF_1D.100x.random.illumina
-144,0,Escherichia_coli_MINF_1D.100x.random.illumina
-143,0,Escherichia_coli_MINF_1D.100x.random.illumina
-142,0,Escherichia_coli_MINF_1D.100x.random.illumina
-141,0,Escherichia_coli_MINF_1D.100x.random.illumina
-140,0,Escherichia_coli_MINF_1D.100x.random.illumina
-139,0,Escherichia_coli_MINF_1D.100x.random.illumina
-138,0,Escherichia_coli_MINF_1D.100x.random.illumina
-137,0,Escherichia_coli_MINF_1D.100x.random.illumina
-136,0,Escherichia_coli_MINF_1D.100x.random.illumina
-135,0,Escherichia_coli_MINF_1D.100x.random.illumina
-134,0,Escherichia_coli_MINF_1D.100x.random.illumina
-133,0,Escherichia_coli_MINF_1D.100x.random.illumina
-132,0,Escherichia_coli_MINF_1D.100x.random.illumina
-131,0,Escherichia_coli_MINF_1D.100x.random.illumina
-130,0,Escherichia_coli_MINF_1D.100x.random.illumina
-129,0,Escherichia_coli_MINF_1D.100x.random.illumina
-128,0,Escherichia_coli_MINF_1D.100x.random.illumina
-127,0,Escherichia_coli_MINF_1D.100x.random.illumina
-126,0,Escherichia_coli_MINF_1D.100x.random.illumina
-125,0,Escherichia_coli_MINF_1D.100x.random.illumina
-124,0,Escherichia_coli_MINF_1D.100x.random.illumina
-123,0,Escherichia_coli_MINF_1D.100x.random.illumina
-122,0,Escherichia_coli_MINF_1D.100x.random.illumina
-121,0,Escherichia_coli_MINF_1D.100x.random.illumina
-120,0,Escherichia_coli_MINF_1D.100x.random.illumina
-119,0,Escherichia_coli_MINF_1D.100x.random.illumina
-118,13,Escherichia_coli_MINF_1D.100x.random.illumina
-117,0,Escherichia_coli_MINF_1D.100x.random.illumina
-116,0,Escherichia_coli_MINF_1D.100x.random.illumina
-115,0,Escherichia_coli_MINF_1D.100x.random.illumina
-114,0,Escherichia_coli_MINF_1D.100x.random.illumina
-113,0,Escherichia_coli_MINF_1D.100x.random.illumina
-112,0,Escherichia_coli_MINF_1D.100x.random.illumina
-111,0,Escherichia_coli_MINF_1D.100x.random.illumina
-110,0,Escherichia_coli_MINF_1D.100x.random.illumina
-109,0,Escherichia_coli_MINF_1D.100x.random.illumina
-108,0,Escherichia_coli_MINF_1D.100x.random.illumina
-107,17,Escherichia_coli_MINF_1D.100x.random.illumina
-106,0,Escherichia_coli_MINF_1D.100x.random.illumina
-105,0,Escherichia_coli_MINF_1D.100x.random.illumina
-104,0,Escherichia_coli_MINF_1D.100x.random.illumina
-103,0,Escherichia_coli_MINF_1D.100x.random.illumina
-102,0,Escherichia_coli_MINF_1D.100x.random.illumina
-101,0,Escherichia_coli_MINF_1D.100x.random.illumina
-100,0,Escherichia_coli_MINF_1D.100x.random.illumina
-99,0,Escherichia_coli_MINF_1D.100x.random.illumina
-98,0,Escherichia_coli_MINF_1D.100x.random.illumina
-97,0,Escherichia_coli_MINF_1D.100x.random.illumina
-96,0,Escherichia_coli_MINF_1D.100x.random.illumina
-95,0,Escherichia_coli_MINF_1D.100x.random.illumina
-94,0,Escherichia_coli_MINF_1D.100x.random.illumina
-93,0,Escherichia_coli_MINF_1D.100x.random.illumina
-92,0,Escherichia_coli_MINF_1D.100x.random.illumina
-91,8,Escherichia_coli_MINF_1D.100x.random.illumina
-90,0,Escherichia_coli_MINF_1D.100x.random.illumina
-89,0,Escherichia_coli_MINF_1D.100x.random.illumina
-88,0,Escherichia_coli_MINF_1D.100x.random.illumina
-87,0,Escherichia_coli_MINF_1D.100x.random.illumina
-86,0,Escherichia_coli_MINF_1D.100x.random.illumina
-85,0,Escherichia_coli_MINF_1D.100x.random.illumina
-84,20,Escherichia_coli_MINF_1D.100x.random.illumina
-83,105,Escherichia_coli_MINF_1D.100x.random.illumina
-82,0,Escherichia_coli_MINF_1D.100x.random.illumina
-81,0,Escherichia_coli_MINF_1D.100x.random.illumina
-80,0,Escherichia_coli_MINF_1D.100x.random.illumina
-79,0,Escherichia_coli_MINF_1D.100x.random.illumina
-78,0,Escherichia_coli_MINF_1D.100x.random.illumina
-77,0,Escherichia_coli_MINF_1D.100x.random.illumina
-76,0,Escherichia_coli_MINF_1D.100x.random.illumina
-75,11,Escherichia_coli_MINF_1D.100x.random.illumina
-74,0,Escherichia_coli_MINF_1D.100x.random.illumina
-73,22,Escherichia_coli_MINF_1D.100x.random.illumina
-72,0,Escherichia_coli_MINF_1D.100x.random.illumina
-71,0,Escherichia_coli_MINF_1D.100x.random.illumina
-70,0,Escherichia_coli_MINF_1D.100x.random.illumina
-69,32,Escherichia_coli_MINF_1D.100x.random.illumina
-68,0,Escherichia_coli_MINF_1D.100x.random.illumina
-67,0,Escherichia_coli_MINF_1D.100x.random.illumina
-66,22,Escherichia_coli_MINF_1D.100x.random.illumina
-65,0,Escherichia_coli_MINF_1D.100x.random.illumina
-64,0,Escherichia_coli_MINF_1D.100x.random.illumina
-63,89,Escherichia_coli_MINF_1D.100x.random.illumina
-62,50,Escherichia_coli_MINF_1D.100x.random.illumina
-61,0,Escherichia_coli_MINF_1D.100x.random.illumina
-60,13,Escherichia_coli_MINF_1D.100x.random.illumina
-59,0,Escherichia_coli_MINF_1D.100x.random.illumina
-58,0,Escherichia_coli_MINF_1D.100x.random.illumina
-57,0,Escherichia_coli_MINF_1D.100x.random.illumina
-56,11,Escherichia_coli_MINF_1D.100x.random.illumina
-55,0,Escherichia_coli_MINF_1D.100x.random.illumina
-54,0,Escherichia_coli_MINF_1D.100x.random.illumina
-53,24,Escherichia_coli_MINF_1D.100x.random.illumina
-52,24,Escherichia_coli_MINF_1D.100x.random.illumina
-51,0,Escherichia_coli_MINF_1D.100x.random.illumina
-50,0,Escherichia_coli_MINF_1D.100x.random.illumina
-49,0,Escherichia_coli_MINF_1D.100x.random.illumina
-48,0,Escherichia_coli_MINF_1D.100x.random.illumina
-47,11,Escherichia_coli_MINF_1D.100x.random.illumina
-46,0,Escherichia_coli_MINF_1D.100x.random.illumina
-45,28,Escherichia_coli_MINF_1D.100x.random.illumina
-44,5,Escherichia_coli_MINF_1D.100x.random.illumina
-43,0,Escherichia_coli_MINF_1D.100x.random.illumina
-42,34,Escherichia_coli_MINF_1D.100x.random.illumina
-41,33,Escherichia_coli_MINF_1D.100x.random.illumina
-40,8,Escherichia_coli_MINF_1D.100x.random.illumina
-39,26,Escherichia_coli_MINF_1D.100x.random.illumina
-38,64,Escherichia_coli_MINF_1D.100x.random.illumina
-37,20,Escherichia_coli_MINF_1D.100x.random.illumina
-36,73,Escherichia_coli_MINF_1D.100x.random.illumina
-35,61,Escherichia_coli_MINF_1D.100x.random.illumina
-34,83,Escherichia_coli_MINF_1D.100x.random.illumina
-33,71,Escherichia_coli_MINF_1D.100x.random.illumina
-32,51,Escherichia_coli_MINF_1D.100x.random.illumina
-31,105,Escherichia_coli_MINF_1D.100x.random.illumina
-30,70,Escherichia_coli_MINF_1D.100x.random.illumina
-29,46,Escherichia_coli_MINF_1D.100x.random.illumina
-28,92,Escherichia_coli_MINF_1D.100x.random.illumina
-27,59,Escherichia_coli_MINF_1D.100x.random.illumina
-26,133,Escherichia_coli_MINF_1D.100x.random.illumina
-25,130,Escherichia_coli_MINF_1D.100x.random.illumina
-24,75,Escherichia_coli_MINF_1D.100x.random.illumina
-23,161,Escherichia_coli_MINF_1D.100x.random.illumina
-22,116,Escherichia_coli_MINF_1D.100x.random.illumina
-21,192,Escherichia_coli_MINF_1D.100x.random.illumina
-20,252,Escherichia_coli_MINF_1D.100x.random.illumina
-19,275,Escherichia_coli_MINF_1D.100x.random.illumina
-18,256,Escherichia_coli_MINF_1D.100x.random.illumina
-17,2484684,Escherichia_coli_MINF_1D.100x.random.illumina
-16,380,Escherichia_coli_MINF_1D.100x.random.illumina
-15,82882,Escherichia_coli_MINF_1D.100x.random.illumina
-14,11007,Escherichia_coli_MINF_1D.100x.random.illumina
-13,3357,Escherichia_coli_MINF_1D.100x.random.illumina
-12,2378,Escherichia_coli_MINF_1D.100x.random.illumina
-11,2952,Escherichia_coli_MINF_1D.100x.random.illumina
-10,3595,Escherichia_coli_MINF_1D.100x.random.illumina
-9,4666,Escherichia_coli_MINF_1D.100x.random.illumina
-8,9649,Escherichia_coli_MINF_1D.100x.random.illumina
-7,20633,Escherichia_coli_MINF_1D.100x.random.illumina
-6,56234,Escherichia_coli_MINF_1D.100x.random.illumina
-5,1097407,Escherichia_coli_MINF_1D.100x.random.illumina
-4,0,Escherichia_coli_MINF_1D.100x.random.illumina
-3,0,Escherichia_coli_MINF_1D.100x.random.illumina
-2,0,Escherichia_coli_MINF_1D.100x.random.illumina
-1,0,Escherichia_coli_MINF_1D.100x.random.illumina
-200,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-199,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-198,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-197,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-196,24,Escherichia_coli_MSB1_1A.100x.random.illumina
-195,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-194,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-193,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-192,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-191,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-190,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-189,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-188,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-187,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-186,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-185,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-184,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-183,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-182,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-181,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-180,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-179,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-178,8,Escherichia_coli_MSB1_1A.100x.random.illumina
-177,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-176,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-175,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-174,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-173,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-172,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-171,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-170,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-169,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-168,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-167,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-166,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-165,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-164,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-163,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-162,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-161,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-160,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-159,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-158,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-157,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-156,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-155,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-154,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-153,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-152,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-151,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-150,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-149,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-148,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-147,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-146,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-145,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-144,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-143,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-142,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-141,9,Escherichia_coli_MSB1_1A.100x.random.illumina
-140,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-139,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-138,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-137,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-136,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-135,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-134,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-133,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-132,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-131,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-130,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-129,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-128,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-127,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-126,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-125,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-124,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-123,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-122,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-121,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-120,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-119,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-118,13,Escherichia_coli_MSB1_1A.100x.random.illumina
-117,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-116,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-115,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-114,13,Escherichia_coli_MSB1_1A.100x.random.illumina
-113,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-112,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-111,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-110,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-109,105,Escherichia_coli_MSB1_1A.100x.random.illumina
-108,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-107,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-106,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-105,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-104,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-103,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-102,17,Escherichia_coli_MSB1_1A.100x.random.illumina
-101,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-100,13,Escherichia_coli_MSB1_1A.100x.random.illumina
-99,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-98,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-97,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-96,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-95,9,Escherichia_coli_MSB1_1A.100x.random.illumina
-94,53,Escherichia_coli_MSB1_1A.100x.random.illumina
-93,41,Escherichia_coli_MSB1_1A.100x.random.illumina
-92,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-91,13,Escherichia_coli_MSB1_1A.100x.random.illumina
-90,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-89,43,Escherichia_coli_MSB1_1A.100x.random.illumina
-88,37,Escherichia_coli_MSB1_1A.100x.random.illumina
-87,5,Escherichia_coli_MSB1_1A.100x.random.illumina
-86,19,Escherichia_coli_MSB1_1A.100x.random.illumina
-85,9,Escherichia_coli_MSB1_1A.100x.random.illumina
-84,6,Escherichia_coli_MSB1_1A.100x.random.illumina
-83,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-82,22,Escherichia_coli_MSB1_1A.100x.random.illumina
-81,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-80,3,Escherichia_coli_MSB1_1A.100x.random.illumina
-79,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-78,25,Escherichia_coli_MSB1_1A.100x.random.illumina
-77,4,Escherichia_coli_MSB1_1A.100x.random.illumina
-76,15,Escherichia_coli_MSB1_1A.100x.random.illumina
-75,60,Escherichia_coli_MSB1_1A.100x.random.illumina
-74,38,Escherichia_coli_MSB1_1A.100x.random.illumina
-73,35,Escherichia_coli_MSB1_1A.100x.random.illumina
-72,49,Escherichia_coli_MSB1_1A.100x.random.illumina
-71,37,Escherichia_coli_MSB1_1A.100x.random.illumina
-70,35,Escherichia_coli_MSB1_1A.100x.random.illumina
-69,2,Escherichia_coli_MSB1_1A.100x.random.illumina
-68,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-67,28,Escherichia_coli_MSB1_1A.100x.random.illumina
-66,54,Escherichia_coli_MSB1_1A.100x.random.illumina
-65,53,Escherichia_coli_MSB1_1A.100x.random.illumina
-64,39,Escherichia_coli_MSB1_1A.100x.random.illumina
-63,108,Escherichia_coli_MSB1_1A.100x.random.illumina
-62,8,Escherichia_coli_MSB1_1A.100x.random.illumina
-61,23,Escherichia_coli_MSB1_1A.100x.random.illumina
-60,9,Escherichia_coli_MSB1_1A.100x.random.illumina
-59,18,Escherichia_coli_MSB1_1A.100x.random.illumina
-58,39,Escherichia_coli_MSB1_1A.100x.random.illumina
-57,21,Escherichia_coli_MSB1_1A.100x.random.illumina
-56,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-55,3,Escherichia_coli_MSB1_1A.100x.random.illumina
-54,8,Escherichia_coli_MSB1_1A.100x.random.illumina
-53,26,Escherichia_coli_MSB1_1A.100x.random.illumina
-52,52,Escherichia_coli_MSB1_1A.100x.random.illumina
-51,16,Escherichia_coli_MSB1_1A.100x.random.illumina
-50,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-49,25,Escherichia_coli_MSB1_1A.100x.random.illumina
-48,17,Escherichia_coli_MSB1_1A.100x.random.illumina
-47,43,Escherichia_coli_MSB1_1A.100x.random.illumina
-46,23,Escherichia_coli_MSB1_1A.100x.random.illumina
-45,24,Escherichia_coli_MSB1_1A.100x.random.illumina
-44,92,Escherichia_coli_MSB1_1A.100x.random.illumina
-43,87,Escherichia_coli_MSB1_1A.100x.random.illumina
-42,48,Escherichia_coli_MSB1_1A.100x.random.illumina
-41,22,Escherichia_coli_MSB1_1A.100x.random.illumina
-40,13,Escherichia_coli_MSB1_1A.100x.random.illumina
-39,8,Escherichia_coli_MSB1_1A.100x.random.illumina
-38,31,Escherichia_coli_MSB1_1A.100x.random.illumina
-37,13,Escherichia_coli_MSB1_1A.100x.random.illumina
-36,14,Escherichia_coli_MSB1_1A.100x.random.illumina
-35,24,Escherichia_coli_MSB1_1A.100x.random.illumina
-34,12,Escherichia_coli_MSB1_1A.100x.random.illumina
-33,42,Escherichia_coli_MSB1_1A.100x.random.illumina
-32,52,Escherichia_coli_MSB1_1A.100x.random.illumina
-31,97,Escherichia_coli_MSB1_1A.100x.random.illumina
-30,69,Escherichia_coli_MSB1_1A.100x.random.illumina
-29,146,Escherichia_coli_MSB1_1A.100x.random.illumina
-28,118,Escherichia_coli_MSB1_1A.100x.random.illumina
-27,147,Escherichia_coli_MSB1_1A.100x.random.illumina
-26,91,Escherichia_coli_MSB1_1A.100x.random.illumina
-25,110,Escherichia_coli_MSB1_1A.100x.random.illumina
-24,201,Escherichia_coli_MSB1_1A.100x.random.illumina
-23,104,Escherichia_coli_MSB1_1A.100x.random.illumina
-22,104,Escherichia_coli_MSB1_1A.100x.random.illumina
-21,151,Escherichia_coli_MSB1_1A.100x.random.illumina
-20,73,Escherichia_coli_MSB1_1A.100x.random.illumina
-19,134,Escherichia_coli_MSB1_1A.100x.random.illumina
-18,282,Escherichia_coli_MSB1_1A.100x.random.illumina
-17,231,Escherichia_coli_MSB1_1A.100x.random.illumina
-16,317,Escherichia_coli_MSB1_1A.100x.random.illumina
-15,556,Escherichia_coli_MSB1_1A.100x.random.illumina
-14,2331835,Escherichia_coli_MSB1_1A.100x.random.illumina
-13,1484,Escherichia_coli_MSB1_1A.100x.random.illumina
-12,78557,Escherichia_coli_MSB1_1A.100x.random.illumina
-11,18831,Escherichia_coli_MSB1_1A.100x.random.illumina
-10,5133,Escherichia_coli_MSB1_1A.100x.random.illumina
-9,5098,Escherichia_coli_MSB1_1A.100x.random.illumina
-8,8082,Escherichia_coli_MSB1_1A.100x.random.illumina
-7,20848,Escherichia_coli_MSB1_1A.100x.random.illumina
-6,67973,Escherichia_coli_MSB1_1A.100x.random.illumina
-5,1075689,Escherichia_coli_MSB1_1A.100x.random.illumina
-4,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-3,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-2,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-1,0,Escherichia_coli_MSB1_1A.100x.random.illumina
-200,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-199,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-198,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-197,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-196,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-195,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-194,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-193,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-192,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-191,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-190,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-189,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-188,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-187,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-186,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-185,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-184,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-183,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-182,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-181,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-180,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-179,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-178,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-177,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-176,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-175,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-174,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-173,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-172,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-171,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-170,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-169,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-168,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-167,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-166,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-165,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-164,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-163,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-162,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-161,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-160,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-159,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-158,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-157,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-156,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-155,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-154,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-153,0,Escherichia_coli_MSB1_8B.100x.random.illumina
